09524.*A,ARB,ANN ARBOR MUNI,ANN ARBOR,MI,AGL,DET,PU,42-13-22.7410N,083-44-44.1860W,PU,,General Aviation,,Y,100LLA,AVNCS  CHTR  INSTR  RNTL  TOW,168,58685 
00128.*A,ANB,ANNISTON RGNL,ANNISTON,AL,ASO,JAN,PU,33-35-17.4000N,085-51-29.2000W,PU,IV A U 05/1973,General Aviation,,N,100LLA,AVNCS,26,23107 
10827.2*A,ANE,ANOKA COUNTY-BLAINE ARPT(JANES FIELD),MINNEAPOLIS,MN,AGL,DMA,PU,45-08-41.6000N,093-12-36.7000W,PU,,Reliever,,Y,100LLA,AFRT  AMB  AVNCS  CHTR  INSTR  RNTL  SALES,328,70202 
17172.*A,AFP,ANSON COUNTY -  JEFF CLOUD FIELD,WADESBORO,NC,ASO,MEM,PU,35-01-14.2959N,080-04-37.6251W,PU,,General Aviation,,N,100LLA1+,,23,6515 
12826.*A,4V9,ANTELOPE COUNTY,NELIGH,NE,ACE,NONE,PU,42-06-44.1000N,098-02-23.2000W,PU,,General Aviation,,N,100LL,AGRI,11,5650 
04262.1*A,U92,ANTELOPE VALLEY,MOORE,ID,ANM,HLN,PU,43-40-37.7000N,113-36-09.8000W,PU,,NON-NPIAS,,N,,,0,750 
06463.*A,ANY,ANTHONY MUNI,ANTHONY,KS,ACE,NONE,PU,37-09-30.7000N,098-04-46.7000W,PU,,General Aviation,,N,100LL,AGRI,4,6200 
18787.*A,80F,ANTLERS MUNI,ANTLERS,OK,ASW,AOK,PU,34-11-33.4000N,095-38-59.5000W,PU,,General Aviation,,N,100LL,INSTR,14,1300 
53085.1*A,VQS,ANTONIO RIVERA RODRIGUEZ,ISLA DE VIEQUES,PR,ASO,ATL,PU,18-08-05.3200N,065-29-37.0200W,PU,I A S 03/2004,Primary,Non-Hub,N,,,4,35368 
53008.*A,ABO,ANTONIO/NERY/JUARBE POL,ARECIBO,PR,ASO,ATL,PU,18-27-03.3000N,066-40-31.6000W,PU,,General Aviation,,N,,PAJA,41,3523 
09562.*A,ACB,ANTRIM COUNTY,BELLAIRE,MI,AGL,DET,PU,44-59-18.9000N,085-11-54.1000W,PU,,General Aviation,,N,100LLA,,15,7276 
50039.1*A,ANV,ANVIK,ANVIK,AK,AAL,NONE,PU,62-38-50.4000N,160-11-24.2000W,PU,,General Aviation,,N,,CARGO,0,0 
50039.11*C,K40,ANVIK,ANVIK,AK,AAL,NONE,PU,62-39-22.4060N,160-12-19.6150W,PU,,NON-NPIAS,,N,,,1,50 
03025.*A,AAF,APALACHICOLA RGNL-CLEVE RANDOLPH FIELD,APALACHICOLA,FL,ASO,ORL,PU,29-43-39.1762N,085-01-38.5585W,PU,,General Aviation,,N,100LLA,AVNCS  CHTR  INSTR  RNTL  SALES,23,24375 
26408.*A,8W5,APEX AIRPARK,SILVERDALE,WA,ANM,SEA,PU,47-39-23.0900N,122-43-59.2950W,PR,,NON-NPIAS,,N,,,71,21330 
26959.2*A,EBD,APPALACHIAN RGNL,WILLIAMSON,WV,AEA,BKW,PU,37-40-54.3503N,082-07-19.4396W,PU,,General Aviation,,N,,,9,200 
01248.1*A,APV,APPLE VALLEY,APPLE VALLEY,CA,AWP,LAX,PU,34-34-31.2000N,117-11-10.3000W,PU,,General Aviation,,N,100LLA,AVNCS  CHTR  INSTR  RNTL,131,37500 
27013.1*A,ATW,APPLETON INTL,APPLETON,WI,AGL,CHI,PU,44-15-29.1000N,088-31-08.7000W,PU,I B S 11/1974,Primary,Non-Hub,Y,100LLA1+  MOGAS,AFRT  AVNCS  CHTR  INSTR  RNTL  SALES,71,33994 
10518.*A,AQP,APPLETON MUNI,APPLETON,MN,AGL,DMA,PU,45-13-39.0063N,096-00-16.3059W,PU,,NON-NPIAS,,N,,AGRI  SALES,6,2400 
24633.*A,RKP,ARANSAS CO,ROCKPORT,TX,ASW,TEX,PU,28-05-10.4000N,097-02-37.3000W,PU,,General Aviation,,N,100LLA,,46,56720 
12608.01*A,37V,ARAPAHOE MUNI,ARAPAHOE,NE,ACE,NONE,PU,40-20-29.7000N,099-54-28.1000W,PU,,NON-NPIAS,,N,100LL,AGRI  INSTR,3,3750 
14816.*A,D23,ARCADE TRI-COUNTY,ARCADE,NY,AEA,NYC,PU,42-34-00.2230N,078-25-34.0660W,PR,,NON-NPIAS,,N,,,3,1900 
03030.*A,X06,ARCADIA MUNI,ARCADIA,FL,ASO,ORL,PU,27-11-44.1910N,081-50-14.0219W,PU,,General Aviation,,N,100LLA,,0,19370 
07418.01*A,5F0,ARCADIA-BIENVILLE PARISH,ARCADIA,LA,ASW,LNM,PU,32-31-55.5000N,092-57-10.0000W,PU,,NON-NPIAS,,N,,,5,8400 
01255.1*A,ACV,ARCATA,ARCATA/EUREKA,CA,AWP,SFO,PU,40-58-40.2000N,124-06-30.5000W,PU,I A S 05/1973,Primary,Non-Hub,N,100LLA,CARGO,11,42174 
23347.1*A,T39,ARCHER CITY MUNI,ARCHER CITY,TX,ASW,TEX,PU,33-34-56.3740N,098-37-07.2050W,PR,,NON-NPIAS,,N,,AGRI  INSTR  SALES,16,4600 
04138.*A,AOC,ARCO-BUTTE COUNTY,ARCO,ID,ANM,HLN,PU,43-36-12.7000N,113-20-03.3000W,PU,,General Aviation,,N,100LL,,7,7150 
50039.8*A,ARC,ARCTIC VILLAGE,ARCTIC VILLAGE,AK,AAL,NONE,PU,68-06-52.8100N,145-34-45.8950W,PU,,General Aviation,,N,,,0,1627 
00133.5*A,1M3,ARDMORE,ARDMORE,AL,ASO,JAN,PU,34-58-44.7000N,086-52-59.8000W,PR,,NON-NPIAS,,N,,,0,0 
18796.*A,1F0,ARDMORE DOWNTOWN EXECUTIVE,ARDMORE,OK,ASW,AOK,PU,34-08-49.1000N,097-07-21.6000W,PU,,General Aviation,,N,100LLA,INSTR,56,12000 
18795.*A,ADM,ARDMORE MUNI,ARDMORE,OK,ASW,AOK,PU,34-18-15.4000N,097-01-14.1000W,PU,,General Aviation,,Y,100LLA,INSTR  RNTL  SALES,25,45729 
05771.1*A,RWN,ARENS FIELD,WINAMAC,IN,AGL,CHI,PU,41-05-32.1470N,086-36-46.3360W,PU,,General Aviation,,N,100LL,,5,5004 
06464.01*A,2K8,ARGONIA MUNI,ARGONIA,KS,ACE,NONE,PU,37-16-31.3200N,097-45-31.5000W,PU,,NON-NPIAS,,N,,,1,600 
14817.*A,1C3,ARGYLE,ARGYLE,NY,AEA,NYC,PU,43-15-16.3000N,073-28-12.7000W,PR,,NON-NPIAS,,N,,INSTR,28,20000 
00901.*A,BYH,ARKANSAS INTL,BLYTHEVILLE,AR,ASW,AOK,PU,35-57-51.6000N,089-56-38.2000W,PU,,General Aviation,,N,A,,6,25000 
00999.36*A,12A,ARKAVALLEY,GREENBRIER,AR,ASW,AOK,PU,35-10-39.1066N,092-20-06.2411W,PR,,NON-NPIAS,,N,,,13,1300 
24841.*A,F56,ARLEDGE FIELD,STAMFORD,TX,ASW,TEX,PU,32-54-37.7000N,099-44-03.0000W,PU,,General Aviation,,N,,AGRI,6,4400 
19348.*A,1S8,ARLINGTON MUNI,ARLINGTON,OR,ANM,SEA,PU,45-43-21.2000N,120-10-37.1000W,PU,,NON-NPIAS,,N,,AGRI,1,910 
22605.*A,3A9,ARLINGTON MUNI,ARLINGTON,SD,AGL,DMA,PU,44-23-37.7850N,097-07-22.6117W,PU,,NON-NPIAS,,N,,GLD  TOW,4,1500 
26099.*A,AWO,ARLINGTON MUNI,ARLINGTON,WA,ANM,SEA,PU,48-09-38.7000N,122-09-32.5000W,PU,,General Aviation,,N,100LLA    MOGAS,CHTR  GLD  INSTR  RNTL  SALES  TOW,272,62119 
23352.1*A,GKY,ARLINGTON MUNI,ARLINGTON,TX,ASW,TEX,PU,32-39-49.9000N,097-05-39.4000W,PU,,Reliever,,Y,100LLA,AVNCS  CHTR  INSTR  RNTL  SALES,265,74036 
09699.02*A,55G,ARNOLD FIELD,CROSWELL,MI,AGL,DET,PU,43-17-52.0900N,082-36-23.7350W,PR,,NON-NPIAS,,N,,,4,350 
22997.*A,M31,ARNOLD FIELD,HALLS,TN,ASO,MEM,PU,35-54-12.2650N,089-23-50.2600W,PU,,NON-NPIAS,,N,100LL,AGRI,13,10000 
20724.*A,LBE,ARNOLD PALMER RGNL,LATROBE,PA,AEA,HAR,PU,40-16-28.6000N,079-24-24.3000W,PU,I B S 04/1977,Primary,Non-Hub,Y,100LLA,AVNCS  CHTR  INSTR  RNTL  SALES,98,28463 
18844.72*A,91F,ARROWHEAD,CANADIAN,OK,ASW,AOK,PU,35-09-22.8600N,095-37-16.5100W,PU,,General Aviation,,N,,,0,100 
14542.*A,ATS,ARTESIA MUNI,ARTESIA,NM,ASW,LNM,PU,32-51-05.8000N,104-28-01.6000W,PU,,General Aviation,,N,100LLA1,,30,11550 
17249.1*A,1A2,ARTHUR,ARTHUR,ND,AGL,DMA,PU,47-06-45.4900N,097-12-29.3300W,PU,,NON-NPIAS,,N,,,3,500 
03531.*A,X21,ARTHUR DUNN AIR PARK,TITUSVILLE,FL,ASO,ORL,PU,28-37-21.1860N,080-50-07.4749W,PU,,General Aviation,,N,100LLA,PAJA,52,40450 
05874.*A,CIN,ARTHUR N NEU,CARROLL,IA,ACE,NONE,PU,42-02-48.0000N,094-47-19.3000W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL  SALES,17,7700 
90702.*A,MYCA,ARTHURS TOWN,ARTHURS TOWN,,,NONE,PU,24-38-01.4600N,075-39-57.9700W,PU,,NON-NPIAS,,N,,CARGO,0,0 
16816.1*A,GEV,ASHE COUNTY,JEFFERSON,NC,ASO,MEM,PU,36-25-56.8550N,081-25-06.5800W,PU,,General Aviation,,N,100LLA1+,AGRI  INSTR  RNTL,31,10400 
16515.3*A,HBI,ASHEBORO RGNL,ASHEBORO,NC,ASO,MEM,PU,35-39-16.3000N,079-53-41.1000W,PU,,General Aviation,,N,100LLA1+,INSTR  RNTL,39,15500 
16517.5*A,AVL,ASHEVILLE RGNL,ASHEVILLE,NC,ASO,MEM,PU,35-26-10.3000N,082-32-30.5000W,PU,I B S 05/1973,Primary,Non-Hub,Y,100LLA,AFRT  CARGO  CHTR  INSTR  RNTL,132,68303 
17551.1*A,3G4,ASHLAND COUNTY,ASHLAND,OH,AGL,DET,PU,40-54-10.7000N,082-15-20.3000W,PU,,General Aviation,,N,100LLA+,AFRT  CHTR  INSTR  RNTL,37,8225 
19352.1*A,S03,ASHLAND MUNI-SUMNER PARKER FIELD,ASHLAND,OR,ANM,SEA,PU,42-11-25.0210N,122-39-38.2620W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL  SURV,52,26050 
07022.*A,DWU,ASHLAND RGNL,ASHLAND,KY,ASO,MEM,PU,38-33-16.2000N,082-44-16.8000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL,25,6900 
00135.*A,26A,ASHLAND/LINEVILLE,ASHLAND/LINEVILLE,AL,ASO,JAN,PU,33-17-03.1100N,085-48-32.2750W,PU,,General Aviation,,N,,,7,2863 
17253.*A,ASY,ASHLEY MUNI,ASHLEY,ND,AGL,DMA,PU,46-01-28.5271N,099-21-05.7222W,PU,,NON-NPIAS,,N,100LLA,AGRI,13,3630 
02517.*A,ASE,ASPEN-PITKIN CO/SARDY FIELD,ASPEN,CO,ANM,DEN,PU,39-13-18.7600N,106-52-05.6450W,PU,I B S 05/1973,Primary,Non-Hub,Y,100LLA1+,AFRT  AMB  CHTR  GLD  INSTR  PAJA  RNTL  TOW,79,35395 
19354.*A,AST,ASTORIA RGNL,ASTORIA,OR,ANM,SEA,PU,46-09-28.7000N,123-52-43.0000W,PU,,General Aviation,,N,100LLA,AFRT  CARGO  INSTR  RNTL,47,38721 
02558.*A,RCV,ASTRONAUT KENT ROMINGER,DEL NORTE,CO,ANM,DEN,PU,37-42-49.6000N,106-21-07.3000W,PU,,NON-NPIAS,,N,,AMB,32,1200 
09704.1*A,6G0,ATHELONE WILLIAMS MEMORIAL,DAVISON,MI,AGL,DET,PU,43-01-44.8970N,083-31-46.8230W,PU,,NON-NPIAS,,N,,,2,150 
23363.1*A,F44,ATHENS MUNI,ATHENS,TX,ASW,TEX,PU,32-09-49.8520N,095-49-42.0710W,PU,,General Aviation,,N,100LLA,INSTR  RNTL  SALES,29,6125 
03637.*A,AHN,ATHENS/BEN EPPS,ATHENS,GA,ASO,ATL,PU,33-56-55.1000N,083-19-33.3000W,PU,II A S 02/1985,General Aviation,,Y,100LLA    A1,AFRT  CHTR  INSTR  RNTL  SALES,79,37917 
90013.*A,CYIB,ATIKOKAN MUNI,ATIKOKAN,,,NONE,PU,48-46-26.0000N,091-38-19.0000W,PR,,NON-NPIAS,,N,,,0,0 
50040.5*A,AKA,ATKA,ATKA,AK,AAL,NONE,PU,52-13-14.1100N,174-12-22.2600W,PU,,General Aviation,,N,,,0,550 
06844.*A,PTS,ATKINSON MUNI,PITTSBURG,KS,ACE,NONE,PU,37-26-58.1000N,094-43-52.1000W,PU,,General Aviation,,N,100LLA,AMB  INSTR  RNTL,27,23700 
04141.311*A,55H,ATLANTA,ATLANTA,ID,ANM,HLN,PU,43-48-48.6390N,115-08-06.2940W,PU,,NON-NPIAS,,N,,,0,600 
09527.*A,Y93,ATLANTA MUNI,ATLANTA,MI,AGL,DET,PU,44-59-54.3379N,084-07-49.6550W,PU,,General Aviation,,N,100LL,,11,1400 
03640.23*A,FFC,ATLANTA RGNL FALCON FIELD,ATLANTA,GA,ASO,ATL,PU,33-21-27.8000N,084-34-21.1000W,PU,,General Aviation,,N,100LLA1+,AVNCS  CHTR  INSTR  RNTL  SALES  SURV,131,75000 
03825.52*A,4A7,ATLANTA SOUTH RGNL,ATLANTA,GA,ASO,ATL,PU,33-23-23.6600N,084-19-51.7200W,PU,,General Aviation,,N,100LLA1+,CHTR  INSTR  RNTL  SALES,70,11500 
13487.*A,ACY,ATLANTIC CITY INTL,ATLANTIC CITY,NJ,AEA,HAR,PU,39-27-27.3000N,074-34-37.8000W,PU,I C S 12/1974,Primary,Small,Y,100LLA,CHTR,25,81023 
05838.*A,AIO,ATLANTIC MUNI,ATLANTIC,IA,ACE,NONE,PU,41-24-13.8000N,095-02-55.5000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL  SALES,28,8050 
90017.*A,CYSQ,ATLIN,ATLIN,,,NONE,PU,59-34-35.0000N,133-40-17.0000W,PR,,NON-NPIAS,,N,100LLB,,0,0 
50044.*A,4A2,ATMAUTLUAK,ATMAUTLUAK,AK,AAL,NONE,PU,60-52-04.4000N,162-16-27.4000W,PU,,Commercial Service,,N,,,0,0 
00140.1*A,0R1,ATMORE MUNI,ATMORE,AL,ASO,JAN,PU,31-00-58.4000N,087-26-48.3000W,PU,,General Aviation,,N,100LL,AGRI,12,3870 
18797.*A,AQR,ATOKA MUNI,ATOKA,OK,ASW,AOK,PU,34-23-54.0200N,096-08-53.0150W,PU,,General Aviation,,N,100LL,,16,3500 
50044.5*A,ATK,ATQASUK EDWARD BURNELL SR MEMORIAL,ATQASUK,AK,AAL,NONE,PU,70-28-01.6000N,157-26-08.4000W,PU,,General Aviation,,N,,,0,530 
06479.*A,ADT,ATWOOD-RAWLINS COUNTY CITY-COUNTY,ATWOOD,KS,ACE,NONE,PU,39-50-25.2186N,101-02-32.9385W,PU,,General Aviation,,N,100LL,AGRI,10,12000 
01273.*A,AUN,AUBURN MUNI,AUBURN,CA,AWP,SFO,PU,38-57-17.3000N,121-04-54.2000W,PU,,General Aviation,,N,100LL80   A,AVNCS  CHTR  INSTR  RNTL  SALES,201,68770 
26103.11*A,S50,AUBURN MUNI,AUBURN,WA,ANM,SEA,PU,47-19-39.6640N,122-13-35.9570W,PU,,Reliever,,N,100LL,INSTR  RNTL  SALES,190,164539 
00146.*A,AUO,AUBURN UNIVERSITY RGNL,AUBURN,AL,ASO,JAN,PU,32-36-54.4000N,085-26-02.4000W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL  SALES,45,65445 
07816.*A,LEW,AUBURN/LEWISTON MUNI,AUBURN/LEWISTON,ME,ANE,NONE,PU,44-02-54.5020N,070-17-00.6270W,PU,,Reliever,,N,100LLA1+,AMB  CHTR  INSTR  RNTL,60,52750 
05839.5*A,ADU,AUDUBON COUNTY,AUDUBON,IA,ACE,NONE,PU,41-42-05.5000N,094-55-13.6000W,PU,,General Aviation,,N,100LL,AGRI,1,2562 
12247.2*A,3U5,AUGUSTA,AUGUSTA,MT,ANM,HLN,PU,47-27-48.3000N,112-22-48.4000W,PU,,NON-NPIAS,,N,,,0,60 
07819.1*C,M00,AUGUSTA,AUGUSTA,ME,ANE,NONE,PU,44-16-03.2480N,069-46-54.1600W,PU,,NON-NPIAS,,N,,,0,10 
06483.1*A,3AU,AUGUSTA MUNI,AUGUSTA,KS,ACE,NONE,PU,37-40-17.9000N,097-04-40.3000W,PU,,General Aviation,,N,100LLA,AVNCS  CHTR  INSTR  RNTL,110,36000 
03650.*A,AGS,AUGUSTA RGNL AT BUSH FIELD,AUGUSTA,GA,ASO,ATL,PU,33-22-11.8000N,081-57-52.2000W,PU,I B S 05/1973,Primary,Non-Hub,Y,100LLA,AMB  AVNCS  CARGO  CHTR  RNTL  SALES,10,26088 
07819.*A,AUG,AUGUSTA STATE,AUGUSTA,ME,ANE,NONE,PU,44-19-14.3390N,069-47-50.3450W,PU,,Commercial Service,,N,100LLA,AFRT  AMB  CHTR  INSTR  RNTL  SALES,32,33800 
04506.*A,ARR,AURORA MUNI,CHICAGO/AURORA,IL,AGL,CHI,PU,41-46-18.9000N,088-28-32.4000W,PU,,Reliever,,Y,100  A1,AFRT  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES,345,75328 
12623.1*A,AUH,AURORA MUNI - AL POTTER FIELD,AURORA,NE,ACE,NONE,PU,40-53-38.9000N,097-59-40.4000W,PU,,General Aviation,,N,100LL,AGRI,29,15925 
19356.*A,UAO,AURORA STATE,AURORA,OR,ANM,SEA,PU,45-14-49.7000N,122-46-12.2000W,PU,,General Aviation,,N,100LLA,AVNCS  CHTR  INSTR  RNTL  SALES,403,94935 
13012.*A,TMT,AUSTIN,AUSTIN,NV,AWP,PHX,PU,39-28-04.6000N,117-11-50.8000W,PU,,General Aviation,,N,,,5,1400 
23373.2*A,EDC,AUSTIN EXECUTIVE,AUSTIN,TX,ASW,TEX,PU,30-23-50.9753N,097-33-59.0166W,PR,,NON-NPIAS,,N,100LLA,CHTR,93,18000 
10524.*A,AUM,AUSTIN MUNI,AUSTIN,MN,AGL,DMA,PU,43-39-45.5000N,092-55-58.5000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL  SALES,20,25420 
27234.*A,GRB,AUSTIN STRAUBEL INTL,GREEN BAY,WI,AGL,CHI,PU,44-29-04.7000N,088-07-47.0000W,PU,I C S 05/1973,Primary,Non-Hub,Y,100LLA,,106,48583 
23369.*A,AUS,AUSTIN-BERGSTROM INTL,AUSTIN,TX,ASW,TEX,PU,30-11-40.3000N,097-40-11.6000W,PU,I D S 06/1997,Primary,Medium,Y,100LLA,AFRT  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES,181,183316 
11531.*A,AOV,AVA BILL MARTIN MEMORIAL,AVA,MO,ACE,NONE,PU,36-58-18.7940N,092-40-55.0050W,PU,,NON-NPIAS,,N,,,4,1270 
24875.*A,SWW,AVENGER FIELD,SWEETWATER,TX,ASW,TEX,PU,32-28-02.5000N,100-27-59.6000W,PU,,General Aviation,,N,100LLA1+,INSTR  RNTL,14,10000 
17128.*A,7A8,AVERY COUNTY/MORRISON FIELD/,SPRUCE PINE,NC,ASO,MEM,PU,35-56-43.3000N,081-59-46.4000W,PU,,General Aviation,,N,100LLA1+,AMB,18,3500 
26267.4*A,69S,AVEY FIELD,LAURIER,WA,ANM,SEA,PU,48-59-54.1660N,118-13-21.3550W,PR,,NON-NPIAS,,N,,,0,800 
00745.*A,P20,AVI SUQUILLA,PARKER,AZ,AWP,PHX,PU,34-08-59.4000N,114-16-04.2000W,PU,,General Aviation,,N,100LLA,,19,15000 
09530.91*A,39G,AVOCA,AVOCA,MI,AGL,DET,PU,43-01-48.0990N,082-40-09.7270W,PR,,NON-NPIAS,,N,,,2,150 
03042.*A,AVO,AVON PARK EXECUTIVE,AVON PARK,FL,ASO,ORL,PU,27-35-28.6796N,081-31-44.2806W,PU,,General Aviation,,N,100LLA,INSTR  RNTL  SALES,36,32400 
14544.*A,N19,AZTEC MUNI,AZTEC,NM,ASW,LNM,PU,36-50-13.0150N,108-01-43.1600W,PU,,General Aviation,,N,100LLMOGAS,,2,10000 
12252.*A,49S,BABB,BABB,MT,ANM,HLN,PU,48-50-53.6000N,113-25-45.4000W,PU,,NON-NPIAS,,N,,,0,250 
51512.*A,ROR,BABELTHUAP/KOROR,BABELTHUAP ISLAND,,,HNL,PU,07-22-02.2920N,134-32-39.3990E,PU,,NON-NPIAS,,N,115  A1,CARGO  CHTR,2,1142 
10525.*A,7Y3,BACKUS MUNI,BACKUS,MN,AGL,DMA,PU,46-49-36.8530N,094-30-25.9930W,PU,,NON-NPIAS,,N,,,8,6400 
03619.*A,AMG,BACON COUNTY,ALMA,GA,ASO,ATL,PU,31-32-09.8000N,082-30-23.6000W,PU,,General Aviation,,N,100LLA,,10,6000 
00630.3*A,E51,BAGDAD,BAGDAD,AZ,AWP,PHX,PU,34-35-34.4200N,113-10-19.0150W,PU,,General Aviation,,N,,,4,1000 
10527.*A,7Y4,BAGLEY MUNI,BAGLEY,MN,AGL,DMA,PU,47-31-26.5125N,095-21-49.3650W,PU,,NON-NPIAS,,N,,SALES,4,2400 
23337.2*A,7R9,BAILES,ANGLETON,TX,ASW,TEX,PU,29-09-54.2000N,095-24-03.9000W,PR,,NON-NPIAS,,N,,,8,1100 
01286.1*A,0O2,BAKER,BAKER,CA,AWP,LAX,PU,35-17-10.6000N,116-04-52.9000W,PU,,NON-NPIAS,,N,,,0,500 
19358.*A,BKE,BAKER CITY MUNI,BAKER CITY,OR,ANM,SEA,PU,44-50-14.4000N,117-48-32.9000W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL  SALES,24,16200 
12253.*A,BHK,BAKER MUNI,BAKER,MT,ANM,HLN,PU,46-20-47.8000N,104-15-29.2000W,PU,,General Aviation,,N,100LLA+,AGRI  INSTR  SURV,20,7050 
01289.1*A,L45,BAKERSFIELD MUNI,BAKERSFIELD,CA,AWP,LAX,PU,35-19-29.5000N,118-59-45.7000W,PU,,General Aviation,,N,100LL,CHTR  INSTR  RNTL,90,25000 
00875.*A,M74,BALD KNOB MUNI,BALD KNOB,AR,ASW,AOK,PU,35-17-58.1000N,091-33-27.7000W,PU,,NON-NPIAS,,N,,AGRI  SURV,8,8500 
03920.*A,MLJ,BALDWIN COUNTY,MILLEDGEVILLE,GA,ASO,ATL,PU,33-09-15.2100N,083-14-29.0900W,PU,,General Aviation,,N,100LLA,INSTR  RNTL,24,10000 
09536.*A,7D3,BALDWIN MUNI,BALDWIN,MI,AGL,DET,PU,43-52-31.9283N,085-50-31.4970W,PU,,NON-NPIAS,,N,,,2,350 
08456.*A,BWI,BALTIMORE/WASHINGTON INTL THURGOOD MARSHALL,BALTIMORE,MD,AEA,DCA,PU,39-10-31.2558N,076-40-05.9905W,PU,I C S 05/1973,Primary,Large,Y,100LLA,AFRT  CARGO  CHTR  INSTR  RNTL  SALES,66,245121 
22108.2*A,99N,BAMBERG COUNTY,BAMBERG,SC,ASO,ATL,PU,33-18-16.3000N,081-06-30.3000W,PU,,General Aviation,,N,,,8,3500 
04142.*A,U51,BANCROFT MUNI,BANCROFT,ID,ANM,HLN,PU,42-43-14.7060N,111-52-02.8430W,PU,,NON-NPIAS,,N,,AGRI,1,2150 
20318.1*A,22D,BANDEL,EIGHTY FOUR,PA,AEA,HAR,PU,40-07-50.3000N,080-05-46.1000W,PR,,NON-NPIAS,,N,,GLD  INSTR,3,5861 
26104.*A,4W0,BANDERA STATE,BANDERA,WA,ANM,SEA,PU,47-23-43.3280N,121-32-11.2990W,PU,,NON-NPIAS,,N,,,0,300 
17759.*A,5D9,BANDIT FIELD AIRDROME,CLYDE,OH,AGL,DET,PU,41-13-26.1950N,082-57-27.6860W,PR,,NON-NPIAS,,N,,,2,140 
19362.1*A,S05,BANDON STATE,BANDON,OR,ANM,SEA,PU,43-05-11.3000N,124-24-28.3000W,PU,,General Aviation,,N,100LL,INSTR  RNTL  SALES,37,7100 
07825.*A,BGR,BANGOR INTL,BANGOR,ME,ANE,NONE,PU,44-48-26.8000N,068-49-41.3000W,PU,I E S 05/1973,Primary,Non-Hub,Y,100LLA,AFRT  CARGO  CHTR  INSTR  SALES,29,42726 
08344.*A,ME5,BANKS,SWANS ISLAND,ME,ANE,NONE,PU,44-09-55.4000N,068-25-41.4000W,PR,,NON-NPIAS,,N,,,0,100 
01297.*A,BNG,BANNING MUNI,BANNING,CA,AWP,LAX,PU,33-55-21.2000N,116-51-03.5000W,PU,,General Aviation,,N,100LL,INSTR,40,4598 
90021.*A,CPF2,BAR RIVER,BAR RIVER,,,NONE,PU,46-25-13.0000N,084-05-32.0000W,PR,,NON-NPIAS,,N,,,0,0 
27036.*A,DLL,BARABOO WISCONSIN DELLS,BARABOO,WI,AGL,CHI,PU,43-31-19.3000N,089-46-16.5000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL,44,30000 
09542.*A,2P4,BARAGA,BARAGA,MI,AGL,DET,PU,46-47-05.7000N,088-34-40.2000W,PR,,NON-NPIAS,,N,,,0,46 
17531.*A,2D1,BARBER,ALLIANCE,OH,AGL,DET,PU,40-58-11.8947N,081-05-55.2011W,PR,,General Aviation,,N,100LL,INSTR  PAJA  RNTL  SALES,13,9500 
07312.*A,PAH,BARKLEY RGNL,PADUCAH,KY,ASO,MEM,PU,37-03-37.0350N,088-46-22.6500W,PU,I A S 05/1973,Primary,Non-Hub,Y,100LLA,AVNCS,41,27844 
17475.*A,BAC,BARNES COUNTY MUNI,VALLEY CITY,ND,AGL,DMA,PU,46-56-28.2663N,098-01-04.8654W,PU,,General Aviation,,N,100LLA,AGRI  AMB  CHTR  INSTR  SALES,46,7800 
17572.*A,6G5,BARNESVILLE-BRADFIELD,BARNESVILLE,OH,AGL,DET,PU,40-00-08.6968N,081-11-30.5680W,PU,,General Aviation,,N,100LLA,,8,10150 
08995.*A,HYA,BARNSTABLE MUNI-BOARDMAN/POLANDO FIELD,HYANNIS,MA,ANE,NONE,PU,41-40-09.6000N,070-16-49.3000W,PU,I A S 05/1973,Primary,Non-Hub,Y,100LLA,AFRT  AVNCS  CHTR  INSTR  RNTL  SALES,53,102725 
22111.*A,BNL,BARNWELL RGNL,BARNWELL,SC,ASO,ATL,PU,33-15-28.8060N,081-23-16.5582W,PU,,General Aviation,,N,100LLA,,39,23750 
27039.*A,9Y7,BARRON MUNI,BARRON,WI,AGL,CHI,PU,45-24-26.8490N,091-50-03.6230W,PU,,NON-NPIAS,,N,,SALES,14,6550 
04109.*A,WDR,BARROW COUNTY,WINDER,GA,ASO,ATL,PU,33-58-58.3000N,083-40-02.7000W,PU,,General Aviation,,N,100LLA1+,AVNCS  RNTL,103,28400 
01479.*A,DAG,BARSTOW-DAGGETT,DAGGETT,CA,AWP,LAX,PU,34-51-13.4000N,116-47-12.1000W,PU,,General Aviation,,N,100LLA,,12,36500 
50055.5*A,BTI,BARTER ISLAND LRRS,BARTER ISLAND LRRS,AK,AAL,NONE,PU,70-08-02.4000N,143-34-54.7000W,MA,,Commercial Service,,N,,CARGO,0,3350 
